Date,Employee_ID,Employee_Name,Role,Contract_Type,Scheduled_Start,Scheduled_End,Actual_Clock_In,Actual_Clock_Out,Scheduled_Hours,Max_Allowed_Hours,Overtime_Hours,Status
2024-06-06,E088,Employee_88,Manager,Full-time,14,23,14:03,22:59,9,8,1,Overtime
2024-06-06,E039,Employee_39,Manager,Temporary,8,15,08:03,14:58,7,7,0,OK
2024-06-06,E060,Employee_60,Customer Assistant,Seasonal,14,19,14:04,19:02,5,5,0,OK
2024-06-06,E042,Employee_42,Cashier,Seasonal,7,11,06:58,10:57,4,5,0,OK
2024-06-06,E059,Employee_59,Security,Temporary,6,13,06:00,13:01,7,7,0,OK
2024-06-06,E034,Employee_34,Security,Part-time,9,15,08:55,15:04,6,6,0,OK
2024-06-06,E047,Employee_47,Customer Assistant,Full-time,14,22,13:55,22:03,8,8,0,OK
2024-06-06,E022,Employee_22,Cashier,Seasonal,7,12,07:02,12:01,5,5,0,OK
2024-06-06,E045,Employee_45,Cashier,Full-time,13,22,12:57,21:55,9,8,1,Overtime
2024-06-06,E067,Employee_67,Cashier,Full-time,11,20,11:01,20:00,9,8,1,Overtime
2024-06-06,E048,Employee_48,Security,Temporary,7,13,07:03,13:04,6,7,0,OK
2024-06-06,E046,Employee_46,Cashier,Temporary,10,16,09:59,16:01,6,7,0,OK
2024-06-06,E079,Employee_79,Cashier,Part-time,11,15,11:02,15:04,4,6,0,OK
2024-06-06,E078,Employee_78,Manager,Part-time,13,19,13:05,19:01,6,6,0,OK
2024-06-06,E071,Employee_71,Cashier,Full-time,6,14,06:01,13:59,8,8,0,OK
2024-06-06,E013,Employee_13,Customer Assistant,Part-time,13,19,12:55,18:55,6,6,0,OK
2024-06-06,E011,Employee_11,Security,Full-time,6,15,06:02,14:59,9,8,1,Overtime
2024-06-06,E041,Employee_41,Security,Seasonal,6,11,06:01,10:59,5,5,0,OK
2024-06-06,E069,Employee_69,Manager,Seasonal,6,11,05:59,11:04,5,5,0,OK
2024-06-06,E097,Employee_97,Customer Assistant,Part-time,12,18,12:05,17:58,6,6,0,OK
2024-06-06,E017,Employee_17,Security,Seasonal,7,11,07:00,10:57,4,5,0,OK
2024-06-06,E036,Employee_36,Manager,Seasonal,6,10,05:58,10:00,4,5,0,OK
2024-06-06,E095,Employee_95,Manager,Temporary,12,18,11:59,17:56,6,7,0,OK
2024-06-06,E054,Employee_54,Cashier,Temporary,10,17,09:57,17:03,7,7,0,OK
2024-06-06,E020,Employee_20,Customer Assistant,Part-time,14,20,13:59,19:56,6,6,0,OK
2024-06-06,E029,Employee_29,Manager,Seasonal,6,10,06:01,10:03,4,5,0,OK
2024-06-06,E096,Employee_96,Customer Assistant,Part-time,8,13,08:01,12:58,5,6,0,OK
2024-06-06,E058,Employee_58,Cashier,Part-time,7,11,07:03,11:05,4,6,0,OK
2024-06-06,E050,Employee_50,Stocker,Temporary,9,15,08:59,14:58,6,7,0,OK
2024-06-06,E016,Employee_16,Cashier,Part-time,12,18,12:01,17:58,6,6,0,OK
2024-06-07,E030,Employee_30,Manager,Temporary,9,16,08:55,15:55,7,7,0,OK
2024-06-07,E016,Employee_16,Cashier,Part-time,10,16,10:02,15:57,6,6,0,OK
2024-06-07,E039,Employee_39,Manager,Temporary,9,15,09:02,14:59,6,7,0,OK
2024-06-07,E071,Employee_71,Cashier,Full-time,12,20,12:04,19:59,8,8,0,OK
2024-06-07,E042,Employee_42,Cashier,Seasonal,10,15,10:02,14:58,5,5,0,OK
2024-06-07,E087,Employee_87,Manager,Full-time,11,20,10:57,19:58,9,8,1,Overtime
2024-06-07,E077,Employee_77,Customer Assistant,Seasonal,10,14,10:04,14:02,4,5,0,OK
2024-06-07,E046,Employee_46,Cashier,Temporary,7,13,06:57,13:03,6,7,0,OK
2024-06-07,E008,Employee_8,Cashier,Temporary,10,16,09:58,15:55,6,7,0,OK
2024-06-07,E056,Employee_56,Customer Assistant,Temporary,6,12,05:56,11:57,6,7,0,OK
2024-06-07,E040,Employee_40,Manager,Temporary,9,15,09:05,15:04,6,7,0,OK
2024-06-07,E085,Employee_85,Manager,Seasonal,8,12,08:00,11:57,4,5,0,OK
2024-06-07,E081,Employee_81,Customer Assistant,Part-time,8,13,07:59,12:55,5,6,0,OK
2024-06-07,E082,Employee_82,Manager,Seasonal,14,19,13:55,18:55,5,5,0,OK
2024-06-07,E084,Employee_84,Manager,Full-time,10,18,09:58,17:57,8,8,0,OK
2024-06-07,E052,Employee_52,Cashier,Seasonal,14,19,14:05,19:04,5,5,0,OK
2024-06-07,E034,Employee_34,Security,Part-time,8,12,07:57,11:57,4,6,0,OK
2024-06-07,E020,Employee_20,Customer Assistant,Part-time,7,11,06:57,11:01,4,6,0,OK
2024-06-07,E068,Employee_68,Security,Part-time,8,14,08:03,13:55,6,6,0,OK
2024-06-07,E033,Employee_33,Stocker,Temporary,6,12,06:01,11:55,6,7,0,OK
2024-06-07,E095,Employee_95,Manager,Temporary,12,18,11:57,18:03,6,7,0,OK
2024-06-07,E012,Employee_12,Cashier,Seasonal,12,17,11:58,16:55,5,5,0,OK
2024-06-07,E096,Employee_96,Customer Assistant,Part-time,7,13,06:57,13:04,6,6,0,OK
2024-06-07,E023,Employee_23,Manager,Full-time,6,14,06:02,13:56,8,8,0,OK
2024-06-07,E093,Employee_93,Customer Assistant,Temporary,12,19,11:57,18:57,7,7,0,OK
2024-06-07,E026,Employee_26,Customer Assistant,Full-time,13,21,13:02,21:04,8,8,0,OK
2024-06-07,E015,Employee_15,Security,Part-time,9,15,08:59,15:02,6,6,0,OK
2024-06-07,E067,Employee_67,Cashier,Full-time,7,16,07:03,15:58,9,8,1,Overtime
2024-06-07,E072,Employee_72,Cashier,Seasonal,13,17,12:59,16:58,4,5,0,OK
2024-06-07,E037,Employee_37,Cashier,Part-time,12,16,12:05,16:01,4,6,0,OK
2024-06-07,E032,Employee_32,Stocker,Full-time,12,20,12:04,19:55,8,8,0,OK
2024-06-07,E076,Employee_76,Security,Full-time,10,19,09:56,19:01,9,8,1,Overtime
2024-06-07,E025,Employee_25,Customer Assistant,Seasonal,10,14,09:57,14:02,4,5,0,OK
2024-06-07,E059,Employee_59,Security,Temporary,6,12,06:02,11:56,6,7,0,OK
2024-06-07,E036,Employee_36,Manager,Seasonal,13,17,13:05,16:57,4,5,0,OK
2024-06-07,E098,Employee_98,Stocker,Seasonal,6,10,06:03,09:56,4,5,0,OK
2024-06-07,E018,Employee_18,Stocker,Part-time,11,15,10:57,15:02,4,6,0,OK
2024-06-07,E017,Employee_17,Security,Seasonal,6,11,05:57,11:03,5,5,0,OK
2024-06-07,E027,Employee_27,Security,Part-time,11,15,10:58,14:55,4,6,0,OK
2024-06-07,E051,Employee_51,Manager,Temporary,11,18,11:03,17:56,7,7,0,OK
2024-06-07,E074,Employee_74,Security,Temporary,9,16,09:05,15:55,7,7,0,OK
2024-06-07,E004,Employee_4,Customer Assistant,Part-time,9,15,08:58,15:04,6,6,0,OK
2024-06-08,E052,Employee_52,Cashier,Seasonal,12,17,12:05,16:57,5,5,0,OK
2024-06-08,E017,Employee_17,Security,Seasonal,12,16,12:02,16:05,4,5,0,OK
2024-06-08,E041,Employee_41,Security,Seasonal,13,17,12:59,16:59,4,5,0,OK
2024-06-08,E042,Employee_42,Cashier,Seasonal,8,12,08:01,12:03,4,5,0,OK
2024-06-08,E063,Employee_63,Stocker,Seasonal,10,15,09:58,15:02,5,5,0,OK
2024-06-08,E027,Employee_27,Security,Part-time,9,14,08:56,13:59,5,6,0,OK
2024-06-08,E075,Employee_75,Stocker,Full-time,11,20,10:58,20:03,9,8,1,Overtime
2024-06-08,E008,Employee_8,Cashier,Temporary,7,14,07:02,14:00,7,7,0,OK
2024-06-08,E089,Employee_89,Security,Part-time,11,17,10:56,16:55,6,6,0,OK
2024-06-08,E073,Employee_73,Stocker,Part-time,14,18,14:02,18:05,4,6,0,OK
2024-06-08,E032,Employee_32,Stocker,Full-time,6,15,05:56,15:04,9,8,1,Overtime
2024-06-08,E067,Employee_67,Cashier,Full-time,7,15,06:57,14:57,8,8,0,OK
2024-06-08,E051,Employee_51,Manager,Temporary,13,20,12:55,20:04,7,7,0,OK
2024-06-08,E011,Employee_11,Security,Full-time,6,14,05:56,13:56,8,8,0,OK
2024-06-08,E081,Employee_81,Customer Assistant,Part-time,9,14,08:59,14:03,5,6,0,OK
2024-06-08,E034,Employee_34,Security,Part-time,9,15,09:03,14:59,6,6,0,OK
2024-06-08,E079,Employee_79,Cashier,Part-time,8,14,08:05,13:56,6,6,0,OK
2024-06-08,E053,Employee_53,Security,Part-time,7,11,06:58,10:55,4,6,0,OK
2024-06-08,E059,Employee_59,Security,Temporary,7,14,06:55,13:59,7,7,0,OK
2024-06-08,E002,Employee_2,Customer Assistant,Part-time,7,11,07:05,11:02,4,6,0,OK
2024-06-08,E058,Employee_58,Cashier,Part-time,12,16,12:00,16:04,4,6,0,OK
2024-06-08,E057,Employee_57,Customer Assistant,Seasonal,8,13,08:05,12:56,5,5,0,OK
2024-06-08,E045,Employee_45,Cashier,Full-time,14,22,14:05,22:00,8,8,0,OK
2024-06-08,E046,Employee_46,Cashier,Temporary,10,16,10:03,16:00,6,7,0,OK
2024-06-08,E035,Employee_35,Cashier,Temporary,7,13,06:55,13:00,6,7,0,OK
2024-06-08,E061,Employee_61,Customer Assistant,Part-time,8,12,08:00,11:59,4,6,0,OK
2024-06-08,E065,Employee_65,Manager,Seasonal,8,12,07:55,12:05,4,5,0,OK
2024-06-08,E070,Employee_70,Manager,Temporary,14,20,14:05,19:59,6,7,0,OK
2024-06-08,E083,Employee_83,Customer Assistant,Part-time,11,16,11:03,16:05,5,6,0,OK
2024-06-08,E029,Employee_29,Manager,Seasonal,14,18,14:00,18:01,4,5,0,OK
2024-06-08,E014,Employee_14,Security,Part-time,11,16,10:55,16:01,5,6,0,OK
2024-06-08,E082,Employee_82,Manager,Seasonal,7,11,07:01,11:04,4,5,0,OK
2024-06-08,E037,Employee_37,Cashier,Part-time,11,17,11:01,17:04,6,6,0,OK
2024-06-08,E022,Employee_22,Cashier,Seasonal,14,18,13:57,18:00,4,5,0,OK
2024-06-08,E099,Employee_99,Customer Assistant,Part-time,13,18,13:01,17:55,5,6,0,OK
2024-06-08,E055,Employee_55,Cashier,Part-time,14,19,13:56,18:55,5,6,0,OK
2024-06-08,E077,Employee_77,Customer Assistant,Seasonal,7,12,07:02,11:59,5,5,0,OK
2024-06-08,E060,Employee_60,Customer Assistant,Seasonal,10,14,09:58,13:59,4,5,0,OK
2024-06-08,E056,Employee_56,Customer Assistant,Temporary,11,18,10:55,17:58,7,7,0,OK
2024-06-08,E015,Employee_15,Security,Part-time,11,17,10:55,17:03,6,6,0,OK
2024-06-08,E072,Employee_72,Cashier,Seasonal,9,13,09:03,12:57,4,5,0,OK
2024-06-09,E015,Employee_15,Security,Part-time,14,18,13:58,18:04,4,6,0,OK
2024-06-09,E048,Employee_48,Security,Temporary,8,15,07:58,14:57,7,7,0,OK
2024-06-09,E039,Employee_39,Manager,Temporary,7,14,06:59,13:57,7,7,0,OK
2024-06-09,E050,Employee_50,Stocker,Temporary,9,16,09:05,15:56,7,7,0,OK
2024-06-09,E070,Employee_70,Manager,Temporary,11,18,11:05,18:04,7,7,0,OK
2024-06-09,E096,Employee_96,Customer Assistant,Part-time,12,16,11:58,15:56,4,6,0,OK
2024-06-09,E005,Employee_5,Stocker,Part-time,9,15,08:58,14:59,6,6,0,OK
2024-06-09,E041,Employee_41,Security,Seasonal,11,16,11:05,16:02,5,5,0,OK
2024-06-09,E073,Employee_73,Stocker,Part-time,14,19,14:00,19:01,5,6,0,OK
2024-06-09,E044,Employee_44,Security,Part-time,11,16,10:58,16:05,5,6,0,OK
2024-06-09,E084,Employee_84,Manager,Full-time,6,15,06:02,15:05,9,8,1,Overtime
2024-06-09,E025,Employee_25,Customer Assistant,Seasonal,10,15,10:02,15:02,5,5,0,OK
2024-06-09,E009,Employee_9,Customer Assistant,Seasonal,14,19,14:05,18:56,5,5,0,OK
2024-06-09,E037,Employee_37,Cashier,Part-time,14,18,13:58,18:04,4,6,0,OK
2024-06-09,E097,Employee_97,Customer Assistant,Part-time,9,14,09:04,14:00,5,6,0,OK
2024-06-09,E099,Employee_99,Customer Assistant,Part-time,9,13,09:01,12:56,4,6,0,OK
2024-06-09,E033,Employee_33,Stocker,Temporary,12,18,11:56,17:56,6,7,0,OK
2024-06-09,E052,Employee_52,Cashier,Seasonal,9,13,09:02,12:59,4,5,0,OK
2024-06-09,E076,Employee_76,Security,Full-time,7,15,06:56,14:59,8,8,0,OK
2024-06-09,E053,Employee_53,Security,Part-time,6,11,06:00,10:58,5,6,0,OK
2024-06-09,E017,Employee_17,Security,Seasonal,14,19,14:01,19:02,5,5,0,OK
2024-06-09,E049,Employee_49,Manager,Seasonal,11,15,10:58,14:58,4,5,0,OK
2024-06-09,E094,Employee_94,Stocker,Full-time,10,18,09:58,17:58,8,8,0,OK
2024-06-09,E030,Employee_30,Manager,Temporary,8,14,08:04,14:02,6,7,0,OK
2024-06-09,E018,Employee_18,Stocker,Part-time,13,19,13:04,18:56,6,6,0,OK
2024-06-09,E067,Employee_67,Cashier,Full-time,11,19,10:56,18:58,8,8,0,OK
2024-06-09,E035,Employee_35,Cashier,Temporary,13,19,12:59,18:59,6,7,0,OK
2024-06-09,E016,Employee_16,Cashier,Part-time,11,17,10:57,17:00,6,6,0,OK
2024-06-09,E086,Employee_86,Manager,Seasonal,11,16,10:55,16:00,5,5,0,OK
2024-06-09,E056,Employee_56,Customer Assistant,Temporary,6,12,05:59,11:55,6,7,0,OK
2024-06-09,E045,Employee_45,Cashier,Full-time,6,15,05:56,14:56,9,8,1,Overtime
2024-06-09,E013,Employee_13,Customer Assistant,Part-time,9,14,08:55,14:03,5,6,0,OK
2024-06-09,E091,Employee_91,Customer Assistant,Seasonal,12,16,12:00,15:57,4,5,0,OK
2024-06-09,E003,Employee_3,Customer Assistant,Seasonal,13,17,12:55,17:04,4,5,0,OK
2024-06-09,E032,Employee_32,Stocker,Full-time,6,15,05:56,14:57,9,8,1,Overtime
2024-06-09,E068,Employee_68,Security,Part-time,6,10,05:56,10:01,4,6,0,OK
2024-06-09,E090,Employee_90,Manager,Seasonal,8,12,07:56,12:00,4,5,0,OK
2024-06-10,E033,Employee_33,Stocker,Temporary,14,21,14:01,21:03,7,7,0,OK
2024-06-10,E024,Employee_24,Security,Part-time,13,18,12:56,18:00,5,6,0,OK
2024-06-10,E005,Employee_5,Stocker,Part-time,11,16,11:00,15:56,5,6,0,OK
2024-06-10,E017,Employee_17,Security,Seasonal,7,11,07:02,11:03,4,5,0,OK
2024-06-10,E065,Employee_65,Manager,Seasonal,14,18,14:00,17:56,4,5,0,OK
2024-06-10,E052,Employee_52,Cashier,Seasonal,13,18,13:04,18:02,5,5,0,OK
2024-06-10,E084,Employee_84,Manager,Full-time,8,16,07:55,15:59,8,8,0,OK
2024-06-10,E085,Employee_85,Manager,Seasonal,6,11,05:57,11:01,5,5,0,OK
2024-06-10,E028,Employee_28,Cashier,Part-time,10,16,09:56,16:03,6,6,0,OK
2024-06-10,E002,Employee_2,Customer Assistant,Part-time,8,14,07:56,14:00,6,6,0,OK
2024-06-10,E037,Employee_37,Cashier,Part-time,8,12,08:03,11:55,4,6,0,OK
2024-06-10,E014,Employee_14,Security,Part-time,14,19,14:05,18:55,5,6,0,OK
2024-06-10,E066,Employee_66,Customer Assistant,Part-time,13,17,13:00,17:04,4,6,0,OK
2024-06-10,E031,Employee_31,Cashier,Temporary,13,19,13:02,19:03,6,7,0,OK
2024-06-10,E047,Employee_47,Customer Assistant,Full-time,8,16,07:55,16:05,8,8,0,OK
2024-06-10,E075,Employee_75,Stocker,Full-time,11,20,11:04,20:00,9,8,1,Overtime
2024-06-10,E067,Employee_67,Cashier,Full-time,10,19,09:58,19:04,9,8,1,Overtime
2024-06-10,E080,Employee_80,Cashier,Temporary,10,17,09:58,16:59,7,7,0,OK
2024-06-10,E087,Employee_87,Manager,Full-time,7,15,06:55,15:05,8,8,0,OK
2024-06-10,E003,Employee_3,Customer Assistant,Seasonal,6,11,06:02,10:58,5,5,0,OK
2024-06-10,E061,Employee_61,Customer Assistant,Part-time,13,18,13:05,18:03,5,6,0,OK
2024-06-10,E063,Employee_63,Stocker,Seasonal,6,11,06:00,11:03,5,5,0,OK
2024-06-10,E023,Employee_23,Manager,Full-time,8,17,07:59,16:55,9,8,1,Overtime
2024-06-10,E054,Employee_54,Cashier,Temporary,11,18,10:57,18:02,7,7,0,OK
2024-06-10,E030,Employee_30,Manager,Temporary,10,16,09:56,16:05,6,7,0,OK
2024-06-10,E007,Employee_7,Customer Assistant,Seasonal,9,14,09:03,13:57,5,5,0,OK
2024-06-10,E041,Employee_41,Security,Seasonal,8,12,07:58,12:02,4,5,0,OK
2024-06-10,E006,Employee_6,Customer Assistant,Seasonal,8,13,07:57,13:01,5,5,0,OK
2024-06-10,E082,Employee_82,Manager,Seasonal,14,18,13:58,17:59,4,5,0,OK
2024-06-10,E086,Employee_86,Manager,Seasonal,13,18,13:05,18:01,5,5,0,OK
2024-06-10,E032,Employee_32,Stocker,Full-time,7,16,06:56,15:55,9,8,1,Overtime
2024-06-10,E048,Employee_48,Security,Temporary,12,19,11:57,19:03,7,7,0,OK
2024-06-10,E076,Employee_76,Security,Full-time,9,17,09:05,16:59,8,8,0,OK
2024-06-10,E077,Employee_77,Customer Assistant,Seasonal,14,19,13:55,18:55,5,5,0,OK
2024-06-10,E019,Employee_19,Manager,Temporary,9,15,09:02,15:03,6,7,0,OK
2024-06-10,E011,Employee_11,Security,Full-time,10,18,10:03,18:03,8,8,0,OK
2024-06-10,E099,Employee_99,Customer Assistant,Part-time,11,15,11:01,14:55,4,6,0,OK
2024-06-10,E035,Employee_35,Cashier,Temporary,14,21,14:03,20:59,7,7,0,OK
2024-06-10,E083,Employee_83,Customer Assistant,Part-time,8,14,07:59,13:57,6,6,0,OK
2024-06-11,E078,Employee_78,Manager,Part-time,6,10,06:02,10:01,4,6,0,OK
2024-06-11,E030,Employee_30,Manager,Temporary,11,18,10:57,17:56,7,7,0,OK
2024-06-11,E077,Employee_77,Customer Assistant,Seasonal,11,16,11:00,15:57,5,5,0,OK
2024-06-11,E009,Employee_9,Customer Assistant,Seasonal,9,14,08:57,14:00,5,5,0,OK
2024-06-11,E053,Employee_53,Security,Part-time,11,17,10:55,17:00,6,6,0,OK
2024-06-11,E031,Employee_31,Cashier,Temporary,13,19,13:05,19:02,6,7,0,OK
2024-06-11,E051,Employee_51,Manager,Temporary,14,20,13:55,19:59,6,7,0,OK
2024-06-11,E084,Employee_84,Manager,Full-time,12,20,11:55,19:56,8,8,0,OK
2024-06-11,E076,Employee_76,Security,Full-time,6,14,05:57,14:01,8,8,0,OK
2024-06-11,E098,Employee_98,Stocker,Seasonal,11,16,11:03,15:57,5,5,0,OK
2024-06-11,E100,Employee_100,Customer Assistant,Seasonal,10,14,10:01,14:01,4,5,0,OK
2024-06-11,E048,Employee_48,Security,Temporary,6,13,06:00,13:05,7,7,0,OK
2024-06-11,E022,Employee_22,Cashier,Seasonal,9,13,09:05,13:02,4,5,0,OK
2024-06-11,E080,Employee_80,Cashier,Temporary,12,18,11:57,18:00,6,7,0,OK
2024-06-11,E004,Employee_4,Customer Assistant,Part-time,11,17,11:01,17:00,6,6,0,OK
2024-06-11,E035,Employee_35,Cashier,Temporary,13,19,12:58,18:56,6,7,0,OK
2024-06-11,E045,Employee_45,Cashier,Full-time,10,18,09:55,18:01,8,8,0,OK
2024-06-11,E021,Employee_21,Security,Temporary,7,14,07:03,13:57,7,7,0,OK
2024-06-11,E034,Employee_34,Security,Part-time,12,17,11:57,17:04,5,6,0,OK
2024-06-11,E019,Employee_19,Manager,Temporary,9,15,08:55,15:00,6,7,0,OK
2024-06-11,E006,Employee_6,Customer Assistant,Seasonal,11,16,11:04,15:58,5,5,0,OK
2024-06-11,E032,Employee_32,Stocker,Full-time,13,22,13:03,22:04,9,8,1,Overtime
2024-06-11,E041,Employee_41,Security,Seasonal,10,14,10:02,13:59,4,5,0,OK
2024-06-11,E015,Employee_15,Security,Part-time,9,14,09:02,13:58,5,6,0,OK
2024-06-11,E054,Employee_54,Cashier,Temporary,14,20,14:02,20:04,6,7,0,OK
2024-06-11,E017,Employee_17,Security,Seasonal,9,14,09:02,13:55,5,5,0,OK
2024-06-11,E091,Employee_91,Customer Assistant,Seasonal,10,15,10:00,15:03,5,5,0,OK
2024-06-11,E094,Employee_94,Stocker,Full-time,11,20,11:01,20:00,9,8,1,Overtime
2024-06-11,E014,Employee_14,Security,Part-time,12,16,11:55,15:57,4,6,0,OK
2024-06-11,E081,Employee_81,Customer Assistant,Part-time,14,20,14:05,19:56,6,6,0,OK
2024-06-11,E086,Employee_86,Manager,Seasonal,11,15,10:58,15:01,4,5,0,OK
2024-06-11,E028,Employee_28,Cashier,Part-time,6,11,05:58,10:57,5,6,0,OK
2024-06-11,E018,Employee_18,Stocker,Part-time,13,19,13:03,18:59,6,6,0,OK
2024-06-11,E001,Employee_1,Cashier,Part-time,11,16,11:03,16:04,5,6,0,OK
2024-06-11,E082,Employee_82,Manager,Seasonal,9,14,09:05,14:01,5,5,0,OK
2024-06-11,E027,Employee_27,Security,Part-time,13,17,12:58,16:58,4,6,0,OK
2024-06-12,E040,Employee_40,Manager,Temporary,13,19,13:03,18:58,6,7,0,OK
2024-06-12,E073,Employee_73,Stocker,Part-time,14,20,14:02,20:00,6,6,0,OK
2024-06-12,E087,Employee_87,Manager,Full-time,7,15,07:00,14:59,8,8,0,OK
2024-06-12,E036,Employee_36,Manager,Seasonal,11,16,11:05,16:03,5,5,0,OK
2024-06-12,E021,Employee_21,Security,Temporary,10,16,10:01,16:00,6,7,0,OK
2024-06-12,E062,Employee_62,Cashier,Seasonal,7,11,06:55,10:57,4,5,0,OK
2024-06-12,E022,Employee_22,Cashier,Seasonal,10,14,10:02,14:00,4,5,0,OK
2024-06-12,E055,Employee_55,Cashier,Part-time,12,18,12:02,18:00,6,6,0,OK
2024-06-12,E012,Employee_12,Cashier,Seasonal,12,17,11:55,17:02,5,5,0,OK
2024-06-12,E072,Employee_72,Cashier,Seasonal,8,13,08:03,12:58,5,5,0,OK
2024-06-12,E018,Employee_18,Stocker,Part-time,8,12,07:56,12:03,4,6,0,OK
2024-06-12,E005,Employee_5,Stocker,Part-time,6,10,06:04,10:03,4,6,0,OK
2024-06-12,E016,Employee_16,Cashier,Part-time,12,18,12:00,17:57,6,6,0,OK
2024-06-12,E057,Employee_57,Customer Assistant,Seasonal,14,18,13:58,18:05,4,5,0,OK
2024-06-12,E071,Employee_71,Cashier,Full-time,6,15,06:04,14:57,9,8,1,Overtime
2024-06-12,E034,Employee_34,Security,Part-time,9,15,08:58,14:56,6,6,0,OK
2024-06-12,E047,Employee_47,Customer Assistant,Full-time,12,20,11:58,19:55,8,8,0,OK
2024-06-12,E039,Employee_39,Manager,Temporary,7,13,07:04,13:00,6,7,0,OK
2024-06-12,E086,Employee_86,Manager,Seasonal,6,10,05:55,10:02,4,5,0,OK
2024-06-12,E068,Employee_68,Security,Part-time,11,15,10:59,15:04,4,6,0,OK
2024-06-12,E070,Employee_70,Manager,Temporary,8,14,07:58,13:58,6,7,0,OK
2024-06-12,E029,Employee_29,Manager,Seasonal,13,17,13:05,16:55,4,5,0,OK
2024-06-12,E041,Employee_41,Security,Seasonal,14,19,13:55,19:03,5,5,0,OK
2024-06-12,E077,Employee_77,Customer Assistant,Seasonal,7,11,07:04,11:01,4,5,0,OK
2024-06-12,E020,Employee_20,Customer Assistant,Part-time,11,15,11:00,14:58,4,6,0,OK
2024-06-12,E100,Employee_100,Customer Assistant,Seasonal,11,15,10:59,14:56,4,5,0,OK
2024-06-12,E017,Employee_17,Security,Seasonal,12,17,11:58,17:01,5,5,0,OK
2024-06-12,E065,Employee_65,Manager,Seasonal,7,11,07:02,11:04,4,5,0,OK
2024-06-12,E013,Employee_13,Customer Assistant,Part-time,12,16,11:59,15:57,4,6,0,OK
2024-06-12,E092,Employee_92,Security,Seasonal,13,18,13:03,17:58,5,5,0,OK
2024-06-12,E044,Employee_44,Security,Part-time,11,17,10:58,16:56,6,6,0,OK
2024-06-12,E043,Employee_43,Customer Assistant,Full-time,14,22,14:01,21:59,8,8,0,OK
2024-06-12,E051,Employee_51,Manager,Temporary,7,13,06:58,12:56,6,7,0,OK
2024-06-12,E053,Employee_53,Security,Part-time,13,18,12:57,18:02,5,6,0,OK
2024-06-12,E094,Employee_94,Stocker,Full-time,6,14,06:03,14:04,8,8,0,OK
2024-06-12,E001,Employee_1,Cashier,Part-time,7,12,06:57,12:02,5,6,0,OK
2024-06-12,E095,Employee_95,Manager,Temporary,7,13,06:58,12:59,6,7,0,OK
2024-06-12,E066,Employee_66,Customer Assistant,Part-time,14,19,14:05,18:57,5,6,0,OK
2024-06-12,E099,Employee_99,Customer Assistant,Part-time,11,17,11:03,17:01,6,6,0,OK
2024-06-12,E026,Employee_26,Customer Assistant,Full-time,12,20,11:55,20:02,8,8,0,OK
2024-06-12,E085,Employee_85,Manager,Seasonal,10,15,10:04,14:58,5,5,0,OK
2024-06-12,E045,Employee_45,Cashier,Full-time,10,18,10:01,18:00,8,8,0,OK
2024-06-12,E049,Employee_49,Manager,Seasonal,7,12,06:58,11:55,5,5,0,OK
2024-06-12,E025,Employee_25,Customer Assistant,Seasonal,14,18,13:58,17:57,4,5,0,OK
2024-06-13,E086,Employee_86,Manager,Seasonal,8,13,07:56,12:55,5,5,0,OK
2024-06-13,E089,Employee_89,Security,Part-time,9,14,09:00,14:05,5,6,0,OK
2024-06-13,E055,Employee_55,Cashier,Part-time,10,15,09:56,14:56,5,6,0,OK
2024-06-13,E061,Employee_61,Customer Assistant,Part-time,11,16,10:57,15:58,5,6,0,OK
2024-06-13,E083,Employee_83,Customer Assistant,Part-time,8,12,08:01,12:02,4,6,0,OK
2024-06-13,E096,Employee_96,Customer Assistant,Part-time,11,17,10:59,17:01,6,6,0,OK
2024-06-13,E011,Employee_11,Security,Full-time,13,21,12:57,21:00,8,8,0,OK
2024-06-13,E094,Employee_94,Stocker,Full-time,6,15,06:02,14:57,9,8,1,Overtime
2024-06-13,E097,Employee_97,Customer Assistant,Part-time,8,14,07:57,13:55,6,6,0,OK
2024-06-13,E057,Employee_57,Customer Assistant,Seasonal,6,10,05:55,09:56,4,5,0,OK
2024-06-13,E027,Employee_27,Security,Part-time,6,10,05:56,10:03,4,6,0,OK
2024-06-13,E060,Employee_60,Customer Assistant,Seasonal,8,12,07:55,12:02,4,5,0,OK
2024-06-13,E041,Employee_41,Security,Seasonal,11,16,10:55,15:55,5,5,0,OK
2024-06-13,E023,Employee_23,Manager,Full-time,9,18,08:59,18:01,9,8,1,Overtime
2024-06-13,E074,Employee_74,Security,Temporary,6,13,05:57,12:58,7,7,0,OK
2024-06-13,E043,Employee_43,Customer Assistant,Full-time,9,17,08:56,16:56,8,8,0,OK
2024-06-13,E032,Employee_32,Stocker,Full-time,12,21,11:56,21:03,9,8,1,Overtime
2024-06-13,E092,Employee_92,Security,Seasonal,10,14,10:04,14:02,4,5,0,OK
2024-06-13,E058,Employee_58,Cashier,Part-time,11,15,10:59,15:00,4,6,0,OK
2024-06-13,E026,Employee_26,Customer Assistant,Full-time,11,20,10:57,20:04,9,8,1,Overtime
2024-06-13,E054,Employee_54,Cashier,Temporary,9,16,08:55,15:55,7,7,0,OK
2024-06-13,E090,Employee_90,Manager,Seasonal,6,10,06:01,10:02,4,5,0,OK
2024-06-13,E068,Employee_68,Security,Part-time,7,11,06:56,11:01,4,6,0,OK
